session_id,event_name
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
5bd16d52-91ed-4ec8-a3d5-96e25243241d,connection_request_accepted
0adbe4fb-8c50-472d-a919-d8f083fe52eb,connection_request_accepted
8dea3682-404c-4b02-a67e-14b2544a2756,conversation_message
8dea3682-404c-4b02-a67e-14b2544a2756,conversation_message
0a34d520-4c37-4e8b-9d20-153223ca3309,connection_request_accepted
aa9009be-901b-4be0-8ece-bfbbf22a9778,connection_request_accepted
6201915b-5eab-4bda-b7e1-095f144034be,connection_request_accepted
bc214141-8574-4bc8-9c9e-a39a6b0cf8a2,connection_request_accepted
6201915b-5eab-4bda-b7e1-095f144034be,connection_request_sent
6201915b-5eab-4bda-b7e1-095f144034be,connection_request_sent
6201915b-5eab-4bda-b7e1-095f144034be,connection_request_sent
659b253f-1b1d-4345-9cac-505137686e85,connection_request_accepted
8ddd5d3a-2368-4dad-9ecd-ccec8434718c,connection_request_accepted
a59851bf-a198-422e-a088-9b8fb024f488,connection_request_accepted
0eae073d-6e95-466c-8025-99d7af01b891,connection_request_accepted
c3771750-8ce9-4a5c-bfde-a534c9f2ddad,recommendation_request_accepted
a4d5faf5-17aa-4ad1-8e6c-dd1d97a1f6a0,connection_request_accepted
ffac4d16-3f19-47e3-8b25-6ac194451795,recommendation_request_accepted
efdee7ab-bc3e-40eb-87c0-6ad93c8db525,connection_request_accepted
7897bae5-d959-40df-82f3-5d49f88d84ec,connection_request_accepted
9d04386e-4e36-4ea6-bbe5-0b5f35882b88,recommendation_request_accepted
f4964b71-62b2-4d43-b454-4de53fc303fe,connection_request_accepted
6289e590-e792-4f8e-a972-8de0857e8e45,connection_request_accepted
87671ee5-d9be-4d71-926c-c8270bcfc59e,connection_request_accepted
1bf42118-f0da-4e52-9f88-a005602100cb,connection_request_accepted
a4d5faf5-17aa-4ad1-8e6c-dd1d97a1f6a0,conversation_message
5e53026e-53ad-4275-b2e9-eadbd1455fd4,connection_request_accepted
b74ac418-ab1c-4c95-9d33-24cc12f35e5a,connection_request_accepted
d2f7feac-0607-4e3a-b312-0e096f7d796e,connection_request_accepted
931bfe3d-a776-4838-91ce-c51389a1bbd8,connection_request_accepted
5c574f03-5ffd-40ad-8fab-dc7e7764cb6e,connection_request_accepted
0740f32b-776a-4b84-9adb-cbc14638f862,connection_request_accepted
5c574f03-5ffd-40ad-8fab-dc7e7764cb6e,connection_request_sent
9eab7273-f847-4188-a79e-f9397d4b5b01,connection_request_accepted
28dee02f-5d34-41ff-b09f-cc176ca318f5,connection_request_accepted
57c34e1f-1631-42c6-943c-82ca7497ccb9,connection_request_accepted
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_accepted
7fd73996-3198-4e52-9de7-d6dd6e7fe1aa,connection_request_accepted
7fd73996-3198-4e52-9de7-d6dd6e7fe1aa,conversation_message
f0ff62af-c9df-4405-9f73-c5ec3fed3f5f,connection_request_accepted
2e2ae82c-0768-4e82-9a3f-015f77aa65ea,connection_request_accepted
f092cf63-4fb8-46a8-9ad3-94356ebeffb5,connection_request_accepted
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
b3cc818a-feaf-4e5b-bbd7-605db084423d,connection_request_sent
4c203bd1-99a9-4788-b66e-382064ebc891,connection_request_accepted
5c1a753b-f1f2-4a2b-9ea9-d43a63d3855f,recommendation_request_accepted
d97ffc7d-328a-441a-98d5-e1802c515df0,connection_request_accepted
78185dea-aeb0-4c06-8219-1885c42d5221,connection_request_accepted
ce4ef177-fb7e-4e5a-8074-aee36fd9baf3,recommendation_request_accepted
85b363a6-c956-4003-8fc7-bad3d8424813,connection_request_accepted
fbd6a76c-6897-42d6-b8bf-941608cfdc1b,recommendation_request_accepted
595d112f-4614-4e03-a7e9-29e5eb1820ef,connection_request_accepted
595d112f-4614-4e03-a7e9-29e5eb1820ef,conversation_message
595d112f-4614-4e03-a7e9-29e5eb1820ef,connection_request_accepted
595d112f-4614-4e03-a7e9-29e5eb1820ef,conversation_message
595d112f-4614-4e03-a7e9-29e5eb1820ef,connection_request_accepted
595d112f-4614-4e03-a7e9-29e5eb1820ef,conversation_message
595d112f-4614-4e03-a7e9-29e5eb1820ef,connection_request_accepted
595d112f-4614-4e03-a7e9-29e5eb1820ef,conversation_message
eda64405-49ce-4df2-9bb0-e35ea1063572,connection_request_accepted
c46a0a00-c6d5-4069-92dc-89d7eb377438,recommendation_request_accepted
ce4ef177-fb7e-4e5a-8074-aee36fd9baf3,recommendation_request_accepted
ce4ef177-fb7e-4e5a-8074-aee36fd9baf3,recommendation_request_accepted
3f69c762-9bea-46b3-a60b-56e3afcdf500,connection_request_accepted
d72e55c5-ed81-4d92-9e9d-fda1c2e3c1b0,connection_request_accepted
95b47ed6-9fb3-4ff7-b4ab-317869b2e5c2,recommendation_request_accepted
82fb4bf7-b8be-461b-95e5-5cac087e0e00,recommendation_request_accepted
efca9d06-2ad5-4004-830b-a6ec10d8efbd,connection_request_accepted
8232c7c1-cb03-4192-97e2-ae44f1973b96,connection_request_accepted
c2646601-94e4-46d5-bd1f-40ef42cd43e7,connection_request_accepted
c2646601-94e4-46d5-bd1f-40ef42cd43e7,conversation_message
8eca8204-03b0-42f5-910f-8a5e29720a85,connection_request_accepted
f824dae3-8b9a-4068-9364-c6199d4f57b9,connection_request_accepted
5b5023da-0a5a-4faa-b3d1-3878f5c70332,connection_request_accepted
5b5023da-0a5a-4faa-b3d1-3878f5c70332,conversation_message
87884149-d014-46bd-9b66-563a6e96cfc3,connection_request_accepted
0ef95e52-06a0-4f53-bf6f-5f1d8b305baf,recommendation_request_accepted
69f25524-b7d3-4bde-9b31-d23c3cdd9f9b,recommendation_request_accepted
3f7fa68f-bcf1-4968-8d22-a0521cd37858,connection_request_accepted
3f693314-79a9-4637-9fc3-e18e6493979e,connection_request_accepted
3f693314-79a9-4637-9fc3-e18e6493979e,connection_request_accepted
3f693314-79a9-4637-9fc3-e18e6493979e,connection_request_accepted
3f693314-79a9-4637-9fc3-e18e6493979e,connection_request_accepted
36db6a0a-6934-4f0f-8e0a-9a69b9fce31f,connection_request_accepted
36db6a0a-6934-4f0f-8e0a-9a69b9fce31f,conversation_message
61e9f62e-11c5-45de-8386-89559d14f7cd,connection_request_accepted
ddcd6bf2-5697-479b-8e31-2dd561cc4624,connection_request_accepted
ddcd6bf2-5697-479b-8e31-2dd561cc4624,connection_request_accepted
ddcd6bf2-5697-479b-8e31-2dd561cc4624,connection_request_accepted
ddcd6bf2-5697-479b-8e31-2dd561cc4624,connection_request_accepted
ddcd6bf2-5697-479b-8e31-2dd561cc4624,connection_request_accepted
ddcd6bf2-5697-479b-8e31-2dd561cc4624,conversation_message
ddcd6bf2-5697-479b-8e31-2dd561cc4624,conversation_message
ddcd6bf2-5697-479b-8e31-2dd561cc4624,conversation_message
ddcd6bf2-5697-479b-8e31-2dd561cc4624,conversation_message
ddcd6bf2-5697-479b-8e31-2dd561cc4624,conversation_message
ddcd6bf2-5697-479b-8e31-2dd561cc4624,conversation_message
ddcd6bf2-5697-479b-8e31-2dd561cc4624,recommendation_request_accepted
ddcd6bf2-5697-479b-8e31-2dd561cc4624,recommendation_request_accepted
cad899df-cac1-411d-8c97-95cefae26e92,conversation_message
a1e1d2ff-82e0-4321-873d-cc3712d848f6,connection_request_accepted
188d1d73-2f0e-4ed8-b62b-c9af0172f360,connection_request_accepted
6c122591-6abb-4c84-9efe-786d07022750,connection_request_accepted
ec86e62b-1aef-4114-b4b6-5f0cb55934d6,recommendation_request_accepted
2eb78d22-d6f5-4ce0-934f-633e7f65724d,connection_request_accepted
ea2bd1e6-6a9c-4e19-ab35-d3f0c7ec4af6,connection_request_accepted
9348758b-df0f-45b5-a377-82986164cbe6,connection_request_accepted
2eb78d22-d6f5-4ce0-934f-633e7f65724d,connection_request_sent
2b317b99-0fad-42cf-955b-c194c354fb0e,connection_request_accepted
b4ce5257-b52a-4076-8c31-6a9c2e919914,connection_request_accepted
7541695f-7bf5-41b6-a4c4-10366f6b600d,connection_request_accepted
64e016b2-a50e-407a-a7cf-cdcad099d181,connection_request_accepted
7541695f-7bf5-41b6-a4c4-10366f6b600d,connection_request_sent
7541695f-7bf5-41b6-a4c4-10366f6b600d,connection_request_sent
7541695f-7bf5-41b6-a4c4-10366f6b600d,connection_request_sent
7541695f-7bf5-41b6-a4c4-10366f6b600d,connection_request_sent
7541695f-7bf5-41b6-a4c4-10366f6b600d,connection_request_accepted
cb2bcb7c-c298-4045-919b-80d5963f590a,connection_request_accepted
7535091e-ddbc-4ba0-84dc-099554a00ae3,connection_request_accepted
168ed0b9-bf3c-4ea3-b308-c2b885e4d610,connection_request_accepted
2b1553ef-35f8-4949-a705-5a62231349fd,connection_request_accepted
5644e1d7-5ea8-47b6-a842-28c99fb27e22,connection_request_accepted
fb049c5b-747a-47bb-a339-107704974b42,connection_request_accepted
b043917d-0677-496b-b39f-468e5fb59a5b,connection_request_accepted
b043917d-0677-496b-b39f-468e5fb59a5b,conversation_message
b043917d-0677-496b-b39f-468e5fb59a5b,conversation_message
b043917d-0677-496b-b39f-468e5fb59a5b,conversation_message
b043917d-0677-496b-b39f-468e5fb59a5b,conversation_message
b043917d-0677-496b-b39f-468e5fb59a5b,conversation_message
b043917d-0677-496b-b39f-468e5fb59a5b,connection_request_sent
c6a7c9f2-7480-47ad-9dad-24abe3bcf617,recommendation_request_accepted
1592907a-a2d6-4c40-b37d-94ae32559fe5,connection_request_accepted
e845f253-b620-4903-9587-a10760133f3a,connection_request_accepted
2b7e115d-acd6-4add-93df-2f564eb74927,connection_request_accepted
2b7e115d-acd6-4add-93df-2f564eb74927,conversation_message
c89ffd53-2657-4b62-9d2a-03e70ebded17,connection_request_accepted
7d5df0da-2fda-4737-8ed9-0b2072b87761,connection_request_accepted
563fe8d1-aba1-4f7d-80da-f68b1f09f26f,connection_request_accepted
ee199612-894f-4ec0-ab8f-f0db9d5cd75e,connection_request_accepted
7943c0f9-1850-4f49-ad4c-752282d9f4e5,connection_request_accepted
d69587c2-6d16-4f83-ab36-3b9fa4a853cc,connection_request_accepted
baa8b3e2-2381-4d16-a883-b8823f8de486,connection_request_accepted
4450a30d-d087-4452-98a6-258ad29743ca,recommendation_request_accepted
e71f55b9-f3ea-40f3-9e9a-ae17d813d45c,recommendation_request_accepted
bc837a38-8168-488d-9c8c-d1db54a0a277,connection_request_accepted
f553f830-8726-4d63-8b5d-a3f2cb65b14e,recommendation_request_accepted
8ca1edd9-85b8-48f2-a125-9d3fde9b1090,connection_request_accepted
16be821c-b479-4093-9f20-b1d037cfbd0b,connection_request_accepted
443c68c5-a538-4c18-9f53-8cf711adf8eb,connection_request_accepted
7e670979-9b79-459c-8d4b-de862fc80a52,connection_request_accepted
bf07add4-be9a-4802-87a5-27e284976853,connection_request_accepted
c175ceca-a1c7-49bb-8d98-a4ba5cbc7021,connection_request_accepted
583e6a93-0f75-4570-8937-ef960db35891,connection_request_accepted
7993836c-44c8-46f4-b91e-044c62561bba,connection_request_accepted
4b89a5ad-0945-45f9-a0b5-48947c398810,connection_request_accepted
d9b5c36c-3bd7-4758-826c-3e42277887a6,recommendation_request_accepted
a1801bd7-b423-4480-8b3c-dd8c37c7f60c,connection_request_accepted
97a088e1-5bf7-46e2-898f-9fab93cc9d6b,connection_request_accepted
cc8dc58c-cdcb-467a-a4f3-57a1bdb588b0,connection_request_accepted
628958da-0d60-464d-8b5c-7d95eec31cf0,connection_request_accepted
8e3aca95-d635-4211-b740-68f491595169,connection_request_accepted
75b51745-5bff-461f-97e5-7332eb43fee5,connection_request_accepted
75b51745-5bff-461f-97e5-7332eb43fee5,connection_request_accepted
99f89dab-9d27-49c8-8cc3-3d76fd235536,connection_request_accepted
9ae6fc2b-9ae3-47e0-99df-354ff23a2f70,connection_request_accepted
1eef190a-34f9-4cb2-95c1-17e8c4a27873,connection_request_accepted
f020f11d-018a-42ce-9d9b-bcd10972e571,connection_request_accepted
1eef190a-34f9-4cb2-95c1-17e8c4a27873,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_accepted
068f0aca-7820-49d7-83a4-90019b1f82d7,recommendation_request_accepted
068f0aca-7820-49d7-83a4-90019b1f82d7,recommendation_request_accepted
a8bcda67-cb14-439f-991a-aa0ca5abef20,connection_request_accepted
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
1f7d328b-5fa6-49fb-ab03-cd8a6abfd92a,connection_request_sent
d7eb5955-adb9-4b8b-9ff5-9ac034d91841,connection_request_accepted
efed8f1b-e29c-439a-98c3-c98c5709b4e9,connection_request_accepted
f055629e-54b2-4bd8-a083-2024ebfd265d,connection_request_accepted
479a9a25-8be4-42a1-835d-b401d95a87d7,recommendation_request_accepted
a835a5d3-7f5b-435f-9222-60da206deb0a,connection_request_accepted
df7f0d43-7362-4452-9903-6b9348c56162,recommendation_request_accepted
04521e9a-9892-4d9f-8fa6-2de24657dacd,connection_request_accepted
9ab23e0a-9893-425c-aa61-d5ff600be6e8,connection_request_accepted
df7f0d43-7362-4452-9903-6b9348c56162,recommendation_request_sent
4fb3bb08-feec-4731-a528-333af19306be,connection_request_accepted
a4c632ba-ea26-4294-aca6-54522a53bcd5,connection_request_accepted
a4c632ba-ea26-4294-aca6-54522a53bcd5,conversation_message
f88e802e-9ab8-4c91-ae74-49309b8a22f4,connection_request_accepted
e8604802-5b47-4f54-b1f1-9fd70e154a20,connection_request_accepted
8a8713d9-e374-4446-bfa0-ff1e959ca89d,connection_request_accepted
f599f5f9-b76a-4636-a2a2-e494d90278f9,connection_request_accepted
f599f5f9-b76a-4636-a2a2-e494d90278f9,conversation_message
f599f5f9-b76a-4636-a2a2-e494d90278f9,connection_request_accepted
525a77e7-f13a-47cc-b516-4cd6adff59eb,recommendation_request_accepted
b4648643-d9a4-4ea4-86f0-886a737c07de,connection_request_accepted
49baa4be-54ac-421a-98eb-158506f58b70,connection_request_accepted
d438c8cd-d9d3-4f79-86b9-7fa2d417f8b7,connection_request_accepted
d438c8cd-d9d3-4f79-86b9-7fa2d417f8b7,connection_request_sent
0845ffe9-12f2-458e-b81f-59a1ffa7b2a3,recommendation_request_accepted
41b2c177-a3e6-46a7-8e8f-e182988cd920,connection_request_accepted
7add69c5-abbd-4bc6-8903-e1b011361c41,connection_request_accepted
49baa4be-54ac-421a-98eb-158506f58b70,connection_request_sent
49baa4be-54ac-421a-98eb-158506f58b70,connection_request_sent
49baa4be-54ac-421a-98eb-158506f58b70,connection_request_sent
49baa4be-54ac-421a-98eb-158506f58b70,connection_request_sent
49baa4be-54ac-421a-98eb-158506f58b70,connection_request_sent
49baa4be-54ac-421a-98eb-158506f58b70,connection_request_sent
